Date,Time,RSSI(dB),RxBt(V),VFAS(V),Curr(A),RPM(rpm),Tmp1(@C),Tmp2(@C),RB1C(mAh),RB2C(mAh),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2000-01-01,01:00:26.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:27.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:27.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:28.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:28.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:29.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:29.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:30.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:30.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:31.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:31.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:32.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:32.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:33.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:33.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:34.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:34.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:35.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:35.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:36.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:36.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:37.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:37.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:38.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:38.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:39.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:39.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:40.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:40.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:41.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:41.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:42.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:42.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:43.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:43.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:44.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:44.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:45.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:45.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:46.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:46.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:47.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:47.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:48.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:48.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:49.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:49.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:50.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:50.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:51.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:51.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:52.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:52.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:53.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:53.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:54.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:54.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:55.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:55.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:56.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:56.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:57.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:57.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:58.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:58.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:59.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:00:59.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:00.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:00.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:01.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:01.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:02.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:02.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:03.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:03.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:04.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:04.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:05.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:05.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:06.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:06.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:07.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:07.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:08.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:08.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:09.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:09.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:10.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:10.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:11.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:11.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:12.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:12.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:13.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:13.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:14.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:14.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:15.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:15.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:16.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:16.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:17.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:17.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:18.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:18.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:19.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:19.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:20.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:20.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:21.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:21.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:22.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:22.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:23.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:23.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:24.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:24.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:25.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:25.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:26.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:26.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:27.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:27.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:28.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:28.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:29.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:29.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:30.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:30.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:31.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:31.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:32.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:32.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:33.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:33.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:34.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:34.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:35.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:35.740,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
